tenant,agent,case_id,tool_name,result_class,n_results,assertion_score,passed,tool_calls_count
bertrand,researcher_agent,case_089,search_file,has_results,3,1.0,True,6
bertrand,researcher_agent,case_090,search_people,has_results,9,0.5,False,5
bertrand,researcher_agent,case_090,search_email,has_results,40,0.5,False,5
bertrand,researcher_agent,case_090,search_chat,has_results,6,0.5,False,5
bertrand,researcher_agent,case_090,search_meeting,has_results,6,0.5,False,5
bertrand,researcher_agent,case_090,search_file,has_results,6,0.5,False,5
bertrand,researcher_agent,case_091,search_people,has_results,6,1.0,True,4
bertrand,researcher_agent,case_091,search_meeting,has_results,9,1.0,True,4
bertrand,researcher_agent,case_091,search_email,has_results,60,1.0,True,4
bertrand,researcher_agent,case_091,search_chat,has_results,9,1.0,True,4
bertrand,researcher_agent,case_092,search_meeting,has_results,6,1.0,True,6
bertrand,researcher_agent,case_092,search_people,has_results,15,1.0,True,6
bertrand,researcher_agent,case_092,search_meeting,has_results,3,1.0,True,6
bertrand,researcher_agent,case_092,search_in_file,error,0,1.0,True,6
bertrand,researcher_agent,case_092,search_email,has_results,80,1.0,True,6
bertrand,researcher_agent,case_092,search_chat,has_results,12,1.0,True,6
bertrand,researcher_agent,case_093,search_people,has_results,9,1.0,False,2
bertrand,researcher_agent,case_093,search_meeting,has_results,9,1.0,False,2
bertrand,researcher_agent,case_094,search_people,has_results,15,1.0,True,8
bertrand,researcher_agent,case_094,search_email,has_results,60,1.0,True,8
bertrand,researcher_agent,case_094,search_chat,has_results,15,1.0,True,8
bertrand,researcher_agent,case_094,search_file,has_results,12,1.0,True,8
bertrand,researcher_agent,case_094,search_meeting,has_results,15,1.0,True,8
bertrand,researcher_agent,case_094,read_file,has_results,0,1.0,True,8
bertrand,researcher_agent,case_094,read_file,has_results,0,1.0,True,8
bertrand,researcher_agent,case_094,read_file,has_results,0,1.0,True,8
bertrand,researcher_agent,case_095,search_people,has_results,15,1.0,True,2
bertrand,researcher_agent,case_095,search_meeting,has_results,9,1.0,True,2
bertrand,researcher_agent,case_096,search_people,has_results,9,1.0,True,5
bertrand,researcher_agent,case_096,search_file,has_results,6,1.0,True,5
bertrand,researcher_agent,case_096,search_email,error,60,1.0,True,5
bertrand,researcher_agent,case_096,search_chat,has_results,9,1.0,True,5
bertrand,researcher_agent,case_096,search_meeting,has_results,6,1.0,True,5
bertrand,researcher_agent,case_097,search_people,has_results,12,1.0,True,12
bertrand,researcher_agent,case_097,search_file,has_results,12,1.0,True,12
bertrand,researcher_agent,case_097,search_meeting,has_results,9,1.0,True,12
bertrand,researcher_agent,case_097,search_email,has_results,60,1.0,True,12
bertrand,researcher_agent,case_097,read_file,has_results,0,1.0,True,12
bertrand,researcher_agent,case_097,read_file,has_results,0,1.0,True,12
bertrand,researcher_agent,case_097,read_file,has_results,0,1.0,True,12
bertrand,researcher_agent,case_097,read_file,has_results,0,1.0,True,12
bertrand,researcher_agent,case_097,read_file,has_results,0,1.0,True,12
bertrand,researcher_agent,case_097,read_file,has_results,0,1.0,True,12
bertrand,researcher_agent,case_097,read_file,has_results,0,1.0,True,12
bertrand,researcher_agent,case_097,read_file,has_results,0,1.0,True,12
bertrand,researcher_agent,case_098,search_people,has_results,9,0.6666666666666666,False,5
bertrand,researcher_agent,case_098,search_email,has_results,60,0.6666666666666666,False,5
bertrand,researcher_agent,case_098,search_chat,has_results,9,0.6666666666666666,False,5
bertrand,researcher_agent,case_098,search_file,has_results,3,0.6666666666666666,False,5
bertrand,researcher_agent,case_098,search_meeting,has_results,6,0.6666666666666666,False,5
bertrand,researcher_agent,case_099,search_people,has_results,9,1.0,True,2
bertrand,researcher_agent,case_099,search_meeting,has_results,12,1.0,True,2
bertrand,researcher_agent,case_100,search_people,has_results,12,1.0,True,4
bertrand,researcher_agent,case_100,search_email,has_results,80,1.0,True,4
bertrand,researcher_agent,case_100,search_chat,has_results,12,1.0,True,4
bertrand,researcher_agent,case_100,search_meeting,has_results,12,1.0,True,4
bertrand,researcher_agent,case_101,search_people,has_results,15,1.0,False,4
bertrand,researcher_agent,case_101,search_email,has_results,72,1.0,False,4
bertrand,researcher_agent,case_101,search_chat,has_results,12,1.0,False,4
bertrand,researcher_agent,case_101,search_meeting,has_results,12,1.0,False,4
bertrand,researcher_agent,case_102,search_people,has_results,9,0.0,False,3
bertrand,researcher_agent,case_102,search_meeting,has_results,9,0.0,False,3
bertrand,researcher_agent,case_102,search_meeting,has_results,9,0.0,False,3
bertrand,researcher_agent,case_103,search_people,has_results,18,0.5,False,5
bertrand,researcher_agent,case_103,search_file,has_results,9,0.5,False,5
bertrand,researcher_agent,case_103,search_email,has_results,60,0.5,False,5
bertrand,researcher_agent,case_103,search_chat,has_results,9,0.5,False,5
bertrand,researcher_agent,case_103,search_meeting,has_results,9,0.5,False,5
bertrand,researcher_agent,case_104,search_people,has_results,6,0.5,False,3
bertrand,researcher_agent,case_104,search_email,error,60,0.5,False,3
bertrand,researcher_agent,case_104,search_meeting,has_results,6,0.5,False,3
bertrand,researcher_agent,case_105,search_people,has_results,6,0.5,False,4
bertrand,researcher_agent,case_105,search_meeting,has_results,6,0.5,False,4
bertrand,researcher_agent,case_105,read_file,error,0,0.5,False,4
bertrand,researcher_agent,case_105,search_meeting,has_results,6,0.5,False,4
bertrand,researcher_agent,case_106,search_people,has_results,12,0.0,False,4
bertrand,researcher_agent,case_106,search_chat,has_results,12,0.0,False,4
bertrand,researcher_agent,case_106,search_email,has_results,60,0.0,False,4
bertrand,researcher_agent,case_106,search_meeting,has_results,6,0.0,False,4
bertrand,researcher_agent,case_107,search_people,has_results,6,1.0,True,3
bertrand,researcher_agent,case_107,search_meeting,has_results,9,1.0,True,3
bertrand,researcher_agent,case_107,search_chat,has_results,9,1.0,True,3
bertrand,researcher_agent,case_108,search_people,has_results,9,0.5,False,5
bertrand,researcher_agent,case_108,search_meeting,has_results,6,0.5,False,5
bertrand,researcher_agent,case_108,search_email,has_results,80,0.5,False,5
bertrand,researcher_agent,case_108,search_chat,has_results,18,0.5,False,5
bertrand,researcher_agent,case_108,search_file,has_results,6,0.5,False,5
bertrand,researcher_agent,case_109,search_email,has_results,40,0.5,False,6
bertrand,researcher_agent,case_109,search_file,has_results,9,0.5,False,6
bertrand,researcher_agent,case_109,search_email,has_results,60,0.5,False,6
bertrand,researcher_agent,case_109,read_file,error,0,0.5,False,6
bertrand,researcher_agent,case_109,read_file,error,0,0.5,False,6
bertrand,researcher_agent,case_109,read_file,has_results,0,0.5,False,6
bertrand,researcher_agent,case_110,search_people,has_results,9,0.5,False,4
bertrand,researcher_agent,case_110,search_email,has_results,60,0.5,False,4
bertrand,researcher_agent,case_110,search_chat,has_results,9,0.5,False,4
bertrand,researcher_agent,case_110,search_meeting,has_results,9,0.5,False,4
bertrand,researcher_agent,case_111,search_people,has_results,3,0.3333333333333333,False,4
bertrand,researcher_agent,case_111,search_meeting,has_results,3,0.3333333333333333,False,4
bertrand,researcher_agent,case_111,search_chat,has_results,9,0.3333333333333333,False,4
bertrand,researcher_agent,case_111,read_file,error,0,0.3333333333333333,False,4
bertrand,researcher_agent,case_112,search_people,has_results,9,0.0,False,4
bertrand,researcher_agent,case_112,search_file,has_results,3,0.0,False,4
bertrand,researcher_agent,case_112,search_email,has_results,20,0.0,False,4
bertrand,researcher_agent,case_112,search_chat,has_results,3,0.0,False,4
bertrand,researcher_agent,case_113,search_meeting,has_results,9,0.0,False,6
bertrand,researcher_agent,case_113,search_people,has_results,24,0.0,False,6
bertrand,researcher_agent,case_113,search_meeting,has_results,9,0.0,False,6
bertrand,researcher_agent,case_113,search_meeting,has_results,9,0.0,False,6
bertrand,researcher_agent,case_113,search_email,has_results,60,0.0,False,6
bertrand,researcher_agent,case_113,search_file,has_results,6,0.0,False,6
bertrand,researcher_agent,case_114,search_email,has_results,20,1.0,True,4
bertrand,researcher_agent,case_114,search_people,has_results,9,1.0,True,4
bertrand,researcher_agent,case_114,search_meeting,has_results,6,1.0,True,4
bertrand,researcher_agent,case_114,search_meeting,has_results,6,1.0,True,4
bertrand,researcher_agent,case_115,search_people,has_results,9,0.5,False,6
bertrand,researcher_agent,case_115,search_email,has_results,100,0.5,False,6
bertrand,researcher_agent,case_115,search_chat,has_results,18,0.5,False,6
bertrand,researcher_agent,case_115,search_meeting,has_results,6,0.5,False,6
bertrand,researcher_agent,case_115,search_file,error,9,0.5,False,6
bertrand,researcher_agent,case_115,search_meeting,has_results,6,0.5,False,6
bertrand,researcher_agent,case_116,search_people,has_results,6,0.5,False,6
bertrand,researcher_agent,case_116,search_email,has_results,40,0.5,False,6
bertrand,researcher_agent,case_116,search_meeting,has_results,6,0.5,False,6
bertrand,researcher_agent,case_116,search_chat,has_results,6,0.5,False,6
bertrand,researcher_agent,case_116,search_file,has_results,3,0.5,False,6
bertrand,researcher_agent,case_116,search_meeting,has_results,6,0.5,False,6
bertrand,researcher_agent,case_117,search_people,has_results,9,1.0,True,4
bertrand,researcher_agent,case_117,search_file,has_results,6,1.0,True,4
bertrand,researcher_agent,case_117,read_file,has_results,0,1.0,True,4
bertrand,researcher_agent,case_117,read_file,has_results,0,1.0,True,4
bertrand,researcher_agent,case_118,search_people,has_results,15,1.0,False,5
bertrand,researcher_agent,case_118,search_email,has_results,80,1.0,False,5
bertrand,researcher_agent,case_118,search_chat,has_results,12,1.0,False,5
bertrand,researcher_agent,case_118,search_file,has_results,9,1.0,False,5
bertrand,researcher_agent,case_118,search_meeting,has_results,15,1.0,False,5
bertrand,researcher_agent,case_119,search_people,has_results,9,1.0,True,8
bertrand,researcher_agent,case_119,search_email,has_results,40,1.0,True,8
bertrand,researcher_agent,case_119,search_chat,has_results,6,1.0,True,8
bertrand,researcher_agent,case_119,search_meeting,has_results,6,1.0,True,8
bertrand,researcher_agent,case_119,search_file,has_results,6,1.0,True,8
bertrand,researcher_agent,case_119,search_file,has_results,3,1.0,True,8
bertrand,researcher_agent,case_119,read_file,has_results,0,1.0,True,8
bertrand,researcher_agent,case_119,read_file,has_results,0,1.0,True,8
bertrand,researcher_agent,case_120,search_meeting,has_results,6,1.0,True,9
bertrand,researcher_agent,case_120,search_people,has_results,3,1.0,True,9
bertrand,researcher_agent,case_120,search_people,has_results,3,1.0,True,9
bertrand,researcher_agent,case_120,search_people,has_results,3,1.0,True,9
bertrand,researcher_agent,case_120,search_people,has_results,3,1.0,True,9
bertrand,researcher_agent,case_120,search_meeting,has_results,6,1.0,True,9
bertrand,researcher_agent,case_120,search_meeting,has_results,3,1.0,True,9
bertrand,researcher_agent,case_120,search_email,has_results,40,1.0,True,9
bertrand,researcher_agent,case_120,search_file,has_results,6,1.0,True,9
bertrand,researcher_agent,case_121,search_people,has_results,9,0.6666666666666666,False,6
bertrand,researcher_agent,case_121,search_email,has_results,60,0.6666666666666666,False,6
bertrand,researcher_agent,case_121,search_meeting,has_results,6,0.6666666666666666,False,6
bertrand,researcher_agent,case_121,read_file,error,0,0.6666666666666666,False,6
bertrand,researcher_agent,case_121,read_file,error,0,0.6666666666666666,False,6
bertrand,researcher_agent,case_121,search_meeting,has_results,6,0.6666666666666666,False,6
bertrand,researcher_agent,case_122,search_people,has_results,12,0.6666666666666666,False,3
bertrand,researcher_agent,case_122,search_email,has_results,80,0.6666666666666666,False,3
bertrand,researcher_agent,case_122,search_meeting,has_results,12,0.6666666666666666,False,3
bertrand,researcher_agent,case_123,search_people,has_results,3,1.0,True,11
bertrand,researcher_agent,case_123,search_file,has_results,9,1.0,True,11
bertrand,researcher_agent,case_123,search_file,has_results,9,1.0,True,11
bertrand,researcher_agent,case_123,search_file,has_results,9,1.0,True,11
bertrand,researcher_agent,case_123,search_file,has_results,9,1.0,True,11
bertrand,researcher_agent,case_123,search_meeting,has_results,6,1.0,True,11
bertrand,researcher_agent,case_123,read_file,has_results,0,1.0,True,11
bertrand,researcher_agent,case_123,read_file,has_results,0,1.0,True,11
bertrand,researcher_agent,case_123,read_file,has_results,0,1.0,True,11
bertrand,researcher_agent,case_123,read_file,has_results,0,1.0,True,11
bertrand,researcher_agent,case_123,read_file,has_results,0,1.0,True,11
bertrand,researcher_agent,case_124,search_people,has_results,6,0.75,True,10
bertrand,researcher_agent,case_124,search_file,has_results,6,0.75,True,10
bertrand,researcher_agent,case_124,read_file,has_results,0,0.75,True,10
bertrand,researcher_agent,case_124,read_file,has_results,0,0.75,True,10
bertrand,researcher_agent,case_124,read_file,has_results,0,0.75,True,10
bertrand,researcher_agent,case_124,search_file,has_results,6,0.75,True,10
bertrand,researcher_agent,case_124,read_file,has_results,0,0.75,True,10
bertrand,researcher_agent,case_124,read_file,has_results,0,0.75,True,10
bertrand,researcher_agent,case_124,execute_python,has_results,0,0.75,True,10
bertrand,researcher_agent,case_124,execute_python,has_results,0,0.75,True,10
bertrand,researcher_agent,case_125,search_people,has_results,15,1.0,True,6
bertrand,researcher_agent,case_125,search_email,has_results,100,1.0,True,6
bertrand,researcher_agent,case_125,search_chat,has_results,15,1.0,True,6
bertrand,researcher_agent,case_125,search_meeting,has_results,9,1.0,True,6
bertrand,researcher_agent,case_125,search_file,has_results,15,1.0,True,6
bertrand,researcher_agent,case_125,search_file,has_results,12,1.0,True,6
bertrand,researcher_agent,case_126,search_people,has_results,6,1.0,True,8
bertrand,researcher_agent,case_126,search_file,has_results,9,1.0,True,8
bertrand,researcher_agent,case_126,search_email,has_results,40,1.0,True,8
bertrand,researcher_agent,case_126,read_file,has_results,0,1.0,True,8
bertrand,researcher_agent,case_126,read_file,has_results,0,1.0,True,8
bertrand,researcher_agent,case_126,read_file,has_results,0,1.0,True,8
bertrand,researcher_agent,case_126,read_file,has_results,0,1.0,True,8
bertrand,researcher_agent,case_126,read_file,has_results,0,1.0,True,8
bertrand,researcher_agent,case_127,search_people,has_results,9,0.6666666666666666,False,6
bertrand,researcher_agent,case_127,search_file,has_results,3,0.6666666666666666,False,6
bertrand,researcher_agent,case_127,read_file,has_results,0,0.6666666666666666,False,6
bertrand,researcher_agent,case_127,search_email,has_results,60,0.6666666666666666,False,6
bertrand,researcher_agent,case_127,search_chat,has_results,9,0.6666666666666666,False,6
bertrand,researcher_agent,case_127,search_meeting,has_results,9,0.6666666666666666,False,6
bertrand,researcher_agent,case_128,search_people,has_results,18,1.0,True,9
bertrand,researcher_agent,case_128,search_meeting,has_results,12,1.0,True,9
bertrand,researcher_agent,case_128,search_email,has_results,60,1.0,True,9
bertrand,researcher_agent,case_128,search_chat,has_results,9,1.0,True,9
bertrand,researcher_agent,case_128,execute_python,has_results,0,1.0,True,9
bertrand,researcher_agent,case_128,execute_python,has_results,0,1.0,True,9
bertrand,researcher_agent,case_128,execute_python,has_results,0,1.0,True,9
bertrand,researcher_agent,case_128,read_file,error,0,1.0,True,9
bertrand,researcher_agent,case_128,execute_python,has_results,0,1.0,True,9
bertrand,researcher_agent,case_129,search_people,has_results,9,0.6666666666666666,False,8
bertrand,researcher_agent,case_129,search_file,has_results,3,0.6666666666666666,False,8
bertrand,researcher_agent,case_129,search_email,has_results,40,0.6666666666666666,False,8
bertrand,researcher_agent,case_129,search_chat,has_results,6,0.6666666666666666,False,8
bertrand,researcher_agent,case_129,search_meeting,has_results,6,0.6666666666666666,False,8
bertrand,researcher_agent,case_129,search_file,has_results,3,0.6666666666666666,False,8
bertrand,researcher_agent,case_129,search_file,has_results,3,0.6666666666666666,False,8
bertrand,researcher_agent,case_129,search_file,has_results,3,0.6666666666666666,False,8
bertrand,researcher_agent,case_130,search_people,has_results,3,0.6666666666666666,False,10
bertrand,researcher_agent,case_130,search_file,has_results,3,0.6666666666666666,False,10
bertrand,researcher_agent,case_130,read_file,has_results,0,0.6666666666666666,False,10
bertrand,researcher_agent,case_130,read_file,has_results,0,0.6666666666666666,False,10
bertrand,researcher_agent,case_130,read_file,has_results,0,0.6666666666666666,False,10
bertrand,researcher_agent,case_130,search_file,has_results,3,0.6666666666666666,False,10
bertrand,researcher_agent,case_130,search_file,has_results,3,0.6666666666666666,False,10
bertrand,researcher_agent,case_130,search_email,has_results,40,0.6666666666666666,False,10
bertrand,researcher_agent,case_130,search_chat,has_results,6,0.6666666666666666,False,10
bertrand,researcher_agent,case_130,search_meeting,has_results,6,0.6666666666666666,False,10
bertrand,researcher_agent,case_131,search_people,has_results,12,1.0,True,9
bertrand,researcher_agent,case_131,search_email,has_results,60,1.0,True,9
bertrand,researcher_agent,case_131,search_chat,has_results,9,1.0,True,9
bertrand,researcher_agent,case_131,search_meeting,has_results,9,1.0,True,9
bertrand,researcher_agent,case_131,search_file,has_results,9,1.0,True,9
bertrand,researcher_agent,case_131,read_file,has_results,0,1.0,True,9
bertrand,researcher_agent,case_131,read_file,has_results,0,1.0,True,9
bertrand,researcher_agent,case_131,read_file,error,0,1.0,True,9
bertrand,researcher_agent,case_131,read_file,has_results,0,1.0,True,9
bertrand,researcher_agent,case_132,search_people,has_results,9,0.6666666666666666,False,12
bertrand,researcher_agent,case_132,search_file,has_results,3,0.6666666666666666,False,12
bertrand,researcher_agent,case_132,read_file,has_results,0,0.6666666666666666,False,12
bertrand,researcher_agent,case_132,read_file,has_results,0,0.6666666666666666,False,12
bertrand,researcher_agent,case_132,read_file,has_results,0,0.6666666666666666,False,12
bertrand,researcher_agent,case_132,search_file,has_results,6,0.6666666666666666,False,12
bertrand,researcher_agent,case_132,read_file,has_results,0,0.6666666666666666,False,12
bertrand,researcher_agent,case_132,read_file,has_results,0,0.6666666666666666,False,12
bertrand,researcher_agent,case_132,search_file,has_results,9,0.6666666666666666,False,12
bertrand,researcher_agent,case_132,read_file,has_results,0,0.6666666666666666,False,12
bertrand,researcher_agent,case_132,read_file,has_results,0,0.6666666666666666,False,12
bertrand,researcher_agent,case_132,search_chat,has_results,9,0.6666666666666666,False,12
bertrand,researcher_agent,case_133,search_people,has_results,3,0.6666666666666666,False,5
bertrand,researcher_agent,case_133,search_email,has_results,20,0.6666666666666666,False,5
bertrand,researcher_agent,case_133,search_chat,has_results,3,0.6666666666666666,False,5
bertrand,researcher_agent,case_133,search_email,has_results,40,0.6666666666666666,False,5
bertrand,researcher_agent,case_133,search_file,has_results,6,0.6666666666666666,False,5
bertrand,researcher_agent,case_134,search_people,has_results,9,1.0,True,6
bertrand,researcher_agent,case_134,search_file,has_results,12,1.0,True,6
bertrand,researcher_agent,case_134,search_email,has_results,36,1.0,True,6
bertrand,researcher_agent,case_134,search_chat,has_results,6,1.0,True,6
bertrand,researcher_agent,case_134,execute_python,has_results,0,1.0,True,6
bertrand,researcher_agent,case_134,search_meeting,has_results,3,1.0,True,6
bertrand,researcher_agent,case_135,search_people,has_results,15,1.0,True,6
bertrand,researcher_agent,case_135,search_email,has_results,20,1.0,True,6
bertrand,researcher_agent,case_135,search_chat,has_results,3,1.0,True,6
bertrand,researcher_agent,case_135,search_meeting,has_results,3,1.0,True,6
bertrand,researcher_agent,case_135,search_file,has_results,6,1.0,True,6
bertrand,researcher_agent,case_135,search_in_file,error,0,1.0,True,6
bertrand,researcher_agent,case_136,search_people,has_results,3,1.0,True,4
bertrand,researcher_agent,case_136,search_file,has_results,9,1.0,True,4
bertrand,researcher_agent,case_136,search_email,has_results,40,1.0,True,4
bertrand,researcher_agent,case_136,search_chat,has_results,6,1.0,True,4
bertrand,researcher_agent,case_137,search_people,has_results,12,0.6666666666666666,False,6
bertrand,researcher_agent,case_137,search_file,has_results,9,0.6666666666666666,False,6
bertrand,researcher_agent,case_137,search_email,has_results,40,0.6666666666666666,False,6
bertrand,researcher_agent,case_137,search_chat,has_results,6,0.6666666666666666,False,6
bertrand,researcher_agent,case_137,search_file,has_results,3,0.6666666666666666,False,6
bertrand,researcher_agent,case_137,search_meeting,has_results,9,0.6666666666666666,False,6
bertrand,researcher_agent,case_138,search_people,has_results,9,1.0,True,10
bertrand,researcher_agent,case_138,search_file,has_results,3,1.0,True,10
bertrand,researcher_agent,case_138,read_file,has_results,0,1.0,True,10
bertrand,researcher_agent,case_138,read_file,has_results,0,1.0,True,10
bertrand,researcher_agent,case_138,read_file,has_results,0,1.0,True,10
bertrand,researcher_agent,case_138,search_file,has_results,12,1.0,True,10
bertrand,researcher_agent,case_138,read_file,has_results,0,1.0,True,10
bertrand,researcher_agent,case_138,read_file,has_results,0,1.0,True,10
bertrand,researcher_agent,case_138,read_file,has_results,0,1.0,True,10
bertrand,researcher_agent,case_138,execute_python,has_results,0,1.0,True,10
bertrand,researcher_agent,case_139,search_people,has_results,9,1.0,True,5
bertrand,researcher_agent,case_139,search_email,has_results,40,1.0,True,5
bertrand,researcher_agent,case_139,search_chat,has_results,6,1.0,True,5
bertrand,researcher_agent,case_139,search_meeting,has_results,9,1.0,True,5
bertrand,researcher_agent,case_139,search_email,has_results,100,1.0,True,5
bertrand,researcher_agent,case_140,search_people,has_results,9,1.0,True,6
bertrand,researcher_agent,case_140,search_file,has_results,12,1.0,True,6
bertrand,researcher_agent,case_140,search_meeting,has_results,6,1.0,True,6
bertrand,researcher_agent,case_140,read_file,has_results,0,1.0,True,6
bertrand,researcher_agent,case_140,read_file,has_results,0,1.0,True,6
bertrand,researcher_agent,case_140,read_file,error,0,1.0,True,6
bertrand,researcher_agent,case_141,search_people,has_results,6,1.0,True,15
bertrand,researcher_agent,case_141,search_file,has_results,3,1.0,True,15
bertrand,researcher_agent,case_141,search_file,has_results,3,1.0,True,15
bertrand,researcher_agent,case_141,search_email,has_results,60,1.0,True,15
bertrand,researcher_agent,case_141,search_file,has_results,6,1.0,True,15
bertrand,researcher_agent,case_141,read_file,has_results,0,1.0,True,15
bertrand,researcher_agent,case_141,read_file,has_results,0,1.0,True,15
bertrand,researcher_agent,case_141,read_file,has_results,0,1.0,True,15
bertrand,researcher_agent,case_141,read_file,has_results,0,1.0,True,15
bertrand,researcher_agent,case_141,read_file,has_results,0,1.0,True,15
bertrand,researcher_agent,case_141,read_file,has_results,0,1.0,True,15
bertrand,researcher_agent,case_141,read_file,has_results,0,1.0,True,15
bertrand,researcher_agent,case_141,read_file,has_results,0,1.0,True,15
bertrand,researcher_agent,case_141,read_file,has_results,0,1.0,True,15
bertrand,researcher_agent,case_141,read_file,has_results,0,1.0,True,15
bertrand,researcher_agent,case_142,search_people,has_results,12,1.0,True,7
bertrand,researcher_agent,case_142,search_file,has_results,3,1.0,True,7
bertrand,researcher_agent,case_142,search_file,has_results,3,1.0,True,7
bertrand,researcher_agent,case_142,read_file,has_results,0,1.0,True,7
bertrand,researcher_agent,case_142,read_file,has_results,0,1.0,True,7
bertrand,researcher_agent,case_142,search_email,has_results,80,1.0,True,7
bertrand,researcher_agent,case_142,search_chat,has_results,12,1.0,True,7
bertrand,researcher_agent,case_143,search_people,has_results,9,0.5,False,7
bertrand,researcher_agent,case_143,search_email,has_results,54,0.5,False,7
bertrand,researcher_agent,case_143,search_email,has_results,54,0.5,False,7
bertrand,researcher_agent,case_143,search_email,has_results,36,0.5,False,7
bertrand,researcher_agent,case_143,search_meeting,has_results,3,0.5,False,7
bertrand,researcher_agent,case_143,search_email,has_results,36,0.5,False,7
bertrand,researcher_agent,case_143,search_file,has_results,6,0.5,False,7
bertrand,researcher_agent,case_144,search_people,has_results,3,0.6666666666666666,False,5
bertrand,researcher_agent,case_144,search_file,has_results,3,0.6666666666666666,False,5
bertrand,researcher_agent,case_144,read_file,has_results,0,0.6666666666666666,False,5
bertrand,researcher_agent,case_144,read_file,has_results,0,0.6666666666666666,False,5
bertrand,researcher_agent,case_144,read_file,has_results,0,0.6666666666666666,False,5
bertrand,researcher_agent,case_145,search_file,has_results,9,1.0,True,6
bertrand,researcher_agent,case_145,read_file,has_results,0,1.0,True,6
bertrand,researcher_agent,case_145,search_file,has_results,9,1.0,True,6
bertrand,researcher_agent,case_145,read_file,has_results,0,1.0,True,6
bertrand,researcher_agent,case_145,read_file,has_results,0,1.0,True,6
bertrand,researcher_agent,case_145,read_file,has_results,0,1.0,True,6
bertrand,researcher_agent,case_146,search_people,has_results,12,1.0,True,6
bertrand,researcher_agent,case_146,search_email,has_results,120,1.0,True,6
bertrand,researcher_agent,case_146,search_chat,has_results,18,1.0,True,6
bertrand,researcher_agent,case_146,search_meeting,has_results,18,1.0,True,6
bertrand,researcher_agent,case_146,search_meeting,has_results,6,1.0,True,6
bertrand,researcher_agent,case_146,search_file,has_results,6,1.0,True,6
bertrand,researcher_agent,case_147,search_people,has_results,9,0.6666666666666666,False,6
bertrand,researcher_agent,case_147,search_file,has_results,3,0.6666666666666666,False,6
bertrand,researcher_agent,case_147,search_email,has_results,80,0.6666666666666666,False,6
bertrand,researcher_agent,case_147,search_meeting,has_results,6,0.6666666666666666,False,6
bertrand,researcher_agent,case_147,search_file,has_results,3,0.6666666666666666,False,6
bertrand,researcher_agent,case_147,search_file,has_results,3,0.6666666666666666,False,6
bertrand,researcher_agent,case_149,search_people,has_results,6,1.0,True,9
bertrand,researcher_agent,case_149,search_email,has_results,20,1.0,True,9
bertrand,researcher_agent,case_149,search_file,has_results,3,1.0,True,9
bertrand,researcher_agent,case_149,search_meeting,has_results,3,1.0,True,9
bertrand,researcher_agent,case_149,search_file,has_results,3,1.0,True,9
bertrand,researcher_agent,case_149,read_file,has_results,0,1.0,True,9
bertrand,researcher_agent,case_149,read_file,has_results,0,1.0,True,9
bertrand,researcher_agent,case_149,read_file,has_results,0,1.0,True,9
bertrand,researcher_agent,case_149,read_file,has_results,0,1.0,True,9
bertrand,researcher_agent,case_150,search_people,has_results,9,1.0,True,5
bertrand,researcher_agent,case_150,search_email,has_results,100,1.0,True,5
bertrand,researcher_agent,case_150,search_chat,has_results,15,1.0,True,5
bertrand,researcher_agent,case_150,search_meeting,has_results,15,1.0,True,5
bertrand,researcher_agent,case_150,search_file,has_results,12,1.0,True,5
bertrand,researcher_agent,case_151,search_people,has_results,9,0.6666666666666666,False,9
bertrand,researcher_agent,case_151,search_file,has_results,9,0.6666666666666666,False,9
bertrand,researcher_agent,case_151,read_file,has_results,0,0.6666666666666666,False,9
bertrand,researcher_agent,case_151,read_file,has_results,0,0.6666666666666666,False,9
bertrand,researcher_agent,case_151,read_file,has_results,0,0.6666666666666666,False,9
bertrand,researcher_agent,case_151,read_file,has_results,0,0.6666666666666666,False,9
bertrand,researcher_agent,case_151,read_file,has_results,0,0.6666666666666666,False,9
bertrand,researcher_agent,case_151,search_email,has_results,60,0.6666666666666666,False,9
bertrand,researcher_agent,case_151,search_chat,has_results,6,0.6666666666666666,False,9
bertrand,researcher_agent,case_152,search_people,has_results,6,1.0,True,5
bertrand,researcher_agent,case_152,search_email,has_results,60,1.0,True,5
bertrand,researcher_agent,case_152,search_meeting,has_results,9,1.0,True,5
bertrand,researcher_agent,case_152,search_file,error,6,1.0,True,5
bertrand,researcher_agent,case_152,search_meeting,has_results,6,1.0,True,5
bertrand,researcher_agent,case_153,search_email,has_results,20,1.0,True,10
bertrand,researcher_agent,case_153,search_people,has_results,18,1.0,True,10
bertrand,researcher_agent,case_153,read_file,error,0,1.0,True,10
bertrand,researcher_agent,case_153,read_file,error,0,1.0,True,10
bertrand,researcher_agent,case_153,read_file,error,0,1.0,True,10
bertrand,researcher_agent,case_153,read_file,error,0,1.0,True,10
bertrand,researcher_agent,case_153,search_email,has_results,20,1.0,True,10
bertrand,researcher_agent,case_153,search_chat,has_results,9,1.0,True,10
bertrand,researcher_agent,case_153,search_meeting,has_results,9,1.0,True,10
bertrand,researcher_agent,case_153,search_file,has_results,9,1.0,True,10
bertrand,researcher_agent,case_154,search_people,has_results,9,1.0,True,11
bertrand,researcher_agent,case_154,search_file,has_results,9,1.0,True,11
bertrand,researcher_agent,case_154,read_file,has_results,0,1.0,True,11
bertrand,researcher_agent,case_154,read_file,has_results,0,1.0,True,11
bertrand,researcher_agent,case_154,read_file,has_results,0,1.0,True,11
